category_id,category,capability_director,skill_id,slug,name,output,maximum_action_tier,proactivity_default
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Quality Engineering,SK-ENGINEERING-TEST-PLAN-DESIGN,engineering-test-plan-design,Test Plan Design,test_plan_design_packet.v1,A1,P1
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Quality Engineering,SK-ENGINEERING-TEST-FAILURE-TRIAGE,engineering-test-failure-triage,Test Failure Triage,test_failure_triage_packet.v1,A0,P2
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Secure Code Delivery,SK-ENGINEERING-CODE-REVIEW-PREPARATION,engineering-code-review-preparation,Code Review Preparation,code_review_preparation_packet.v1,A0,P1
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Secure Code Delivery,SK-ENGINEERING-DEPENDENCY-UPDATE-ASSESSMENT,engineering-dependency-update-assessment,Dependency Update Assessment,dependency_update_assessment_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Release Management,SK-ENGINEERING-RELEASE-READINESS-GATE,engineering-release-readiness-gate,Release Readiness Gate,release_readiness_gate_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Platform Engineering,SK-ENGINEERING-CI-PIPELINE-FAILURE-ANALYSIS,engineering-ci-pipeline-failure-analysis,Ci Pipeline Failure Analysis,ci_pipeline_failure_analysis_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Developer Experience,SK-ENGINEERING-DEVELOPER-ENVIRONMENT-READINESS,engineering-developer-environment-readiness,Developer Environment Readiness,developer_environment_readiness_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Technical Design and Architecture,SK-ENGINEERING-API-CONTRACT-REVIEW,engineering-api-contract-review,Api Contract Review,api_contract_review_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Technical Design and Architecture,SK-ENGINEERING-DATABASE-MIGRATION-READINESS,engineering-database-migration-readiness,Database Migration Readiness,database_migration_readiness_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Quality Engineering,SK-ENGINEERING-PERFORMANCE-REGRESSION-ANALYSIS,engineering-performance-regression-analysis,Performance Regression Analysis,performance_regression_analysis_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Quality Engineering,SK-ENGINEERING-ACCESSIBILITY-QUALITY-REVIEW,engineering-accessibility-quality-review,Accessibility Quality Review,accessibility_quality_review_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Engineering Intelligence,SK-ENGINEERING-TECHNICAL-DEBT-PRIORITIZATION,engineering-technical-debt-prioritization,Technical Debt Prioritization,technical_debt_prioritization_packet.v1,A0,P1
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Developer Experience,SK-ENGINEERING-DOCUMENTATION-COVERAGE-REVIEW,engineering-documentation-coverage-review,Documentation Coverage Review,documentation_coverage_review_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Secure Code Delivery,SK-ENGINEERING-OPEN-SOURCE-COMPLIANCE-PREP,engineering-open-source-compliance-prep,Open Source Compliance Prep,open_source_compliance_prep_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Product Delivery Planning,SK-ENGINEERING-ISSUE-BACKLOG-HEALTH,engineering-issue-backlog-health,Issue Backlog Health,issue_backlog_health_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Platform Engineering,SK-ENGINEERING-OBSERVABILITY-INSTRUMENTATION-REVIEW,engineering-observability-instrumentation-review,Observability Instrumentation Review,observability_instrumentation_review_packet.v1,A0,P1
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Release Management,SK-ENGINEERING-FEATURE-FLAG-READINESS,engineering-feature-flag-readiness,Feature Flag Readiness,feature_flag_readiness_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Engineering Intelligence,SK-ENGINEERING-INCIDENT-POSTMORTEM-PREPARATION,engineering-incident-postmortem-preparation,Incident Postmortem Preparation,incident_postmortem_preparation_packet.v1,A0,P2
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Quality Engineering,SK-ENGINEERING-MOBILE-QUALITY-READINESS,engineering-mobile-quality-readiness,Mobile Quality Readiness,mobile_quality_readiness_packet.v1,A0,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Release Management,SK-ENGINEERING-RELEASE-NOTES-PREPARATION,engineering-release-notes-preparation,Release Notes Preparation,release_notes_preparation_packet.v1,A1,P0
engineering,"Software Engineering, Platform Engineering, DevSecOps, Testing, and Release Management",Developer Experience,SK-ENGINEERING-DEVELOPER-PRODUCTIVITY-INSIGHT,engineering-developer-productivity-insight,Developer Productivity Insight,developer_productivity_insight_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Security Operations,SK-CYBER-RESILIENCE-SECURITY-ALERT-TRIAGE,cyber-resilience-security-alert-triage,Security Alert Triage,security_alert_triage_packet.v1,A0,P2
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Threat Intelligence,SK-CYBER-RESILIENCE-THREAT-INTELLIGENCE-SYNTHESIS,cyber-resilience-threat-intelligence-synthesis,Threat Intelligence Synthesis,threat_intelligence_synthesis_packet.v1,A0,P1
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Vulnerability Management,SK-CYBER-RESILIENCE-VULNERABILITY-VALIDATION,cyber-resilience-vulnerability-validation,Vulnerability Validation,vulnerability_validation_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Identity Security,SK-CYBER-RESILIENCE-IDENTITY-ACCESS-ANOMALY,cyber-resilience-identity-access-anomaly,Identity Access Anomaly,identity_access_anomaly_packet.v1,A0,P1
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Security Operations,SK-CYBER-RESILIENCE-PHISHING-EVIDENCE-TRIAGE,cyber-resilience-phishing-evidence-triage,Phishing Evidence Triage,phishing_evidence_triage_packet.v1,A0,P2
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Endpoint Security,SK-CYBER-RESILIENCE-ENDPOINT-HEALTH-ASSESSMENT,cyber-resilience-endpoint-health-assessment,Endpoint Health Assessment,endpoint_health_assessment_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Cloud Security,SK-CYBER-RESILIENCE-CLOUD-CONFIGURATION-REVIEW,cyber-resilience-cloud-configuration-review,Cloud Configuration Review,cloud_configuration_review_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Data Protection,SK-CYBER-RESILIENCE-DATA-LOSS-CASE-PREPARATION,cyber-resilience-data-loss-case-preparation,Data Loss Case Preparation,data_loss_case_preparation_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Incident Response,SK-CYBER-RESILIENCE-SECURITY-INCIDENT-CASE,cyber-resilience-security-incident-case,Security Incident Case,security_incident_case_packet.v1,A0,P2
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Incident Response,SK-CYBER-RESILIENCE-FORENSICS-PRESERVATION-READINESS,cyber-resilience-forensics-preservation-readiness,Forensics Preservation Readiness,forensics_preservation_readiness_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Security Operations,SK-CYBER-RESILIENCE-SOAR-ACTION-DRAFT,cyber-resilience-soar-action-draft,Soar Action Draft,soar_action_draft_packet.v1,A1,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Security Governance,SK-CYBER-RESILIENCE-SECURITY-AWARENESS-EXCEPTION,cyber-resilience-security-awareness-exception,Security Awareness Exception,security_awareness_exception_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Third-Party Cyber Risk,SK-CYBER-RESILIENCE-THIRD-PARTY-CYBER-RISK,cyber-resilience-third-party-cyber-risk,Third Party Cyber Risk,third_party_cyber_risk_packet.v1,A0,P1
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Data Protection,SK-CYBER-RESILIENCE-ENCRYPTION-COVERAGE-REVIEW,cyber-resilience-encryption-coverage-review,Encryption Coverage Review,encryption_coverage_review_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Identity Security,SK-CYBER-RESILIENCE-CERTIFICATE-LIFECYCLE-MONITORING,cyber-resilience-certificate-lifecycle-monitoring,Certificate Lifecycle Monitoring,certificate_lifecycle_monitoring_packet.v1,A0,P1
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Resilience and Recovery,SK-CYBER-RESILIENCE-CYBER-RESILIENCE-ASSESSMENT,cyber-resilience-cyber-resilience-assessment,Cyber Resilience Assessment,cyber_resilience_assessment_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Resilience and Recovery,SK-CYBER-RESILIENCE-DISASTER-RECOVERY-EXERCISE-PACK,cyber-resilience-disaster-recovery-exercise-pack,Disaster Recovery Exercise Pack,disaster_recovery_exercise_pack_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Crisis Management,SK-CYBER-RESILIENCE-CRISIS-COORDINATION-CASE,cyber-resilience-crisis-coordination-case,Crisis Coordination Case,crisis_coordination_case_packet.v1,A0,P2
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Physical Security,SK-CYBER-RESILIENCE-PHYSICAL-SECURITY-EVENT-TRIAGE,cyber-resilience-physical-security-event-triage,Physical Security Event Triage,physical_security_event_triage_packet.v1,A0,P2
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Physical Security,SK-CYBER-RESILIENCE-VISITOR-ACCESS-ANOMALY,cyber-resilience-visitor-access-anomaly,Visitor Access Anomaly,visitor_access_anomaly_packet.v1,A0,P1
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Physical Security,SK-CYBER-RESILIENCE-BADGE-ACCESS-EXCEPTION,cyber-resilience-badge-access-exception,Badge Access Exception,badge_access_exception_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Security Operations,SK-CYBER-RESILIENCE-FRAUD-SECURITY-COLLABORATION,cyber-resilience-fraud-security-collaboration,Fraud Security Collaboration,fraud_security_collaboration_packet.v1,A0,P0
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Data Protection,SK-CYBER-RESILIENCE-PRIVACY-BREACH-INTAKE,cyber-resilience-privacy-breach-intake,Privacy Breach Intake,privacy_breach_intake_packet.v1,A0,P2
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Security Governance,SK-CYBER-RESILIENCE-SECURITY-RISK-REGISTER-UPDATE,cyber-resilience-security-risk-register-update,Security Risk Register Update,security_risk_register_update_packet.v1,A0,P1
cyber-resilience,"Cybersecurity, Incident Response, Resilience, EHS, and Physical Security",Security Governance,SK-CYBER-RESILIENCE-COMPLIANCE-EVIDENCE-COMPILATION,cyber-resilience-compliance-evidence-compilation,Compliance Evidence Compilation,compliance_evidence_compilation_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Data Operations,SK-DATA-STRATEGY-DATA-ISSUE-TRIAGE,data-strategy-data-issue-triage,Data Issue Triage,data_issue_triage_packet.v1,A0,P2
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Data Operations,SK-DATA-STRATEGY-DATA-QUALITY-SCORECARD,data-strategy-data-quality-scorecard,Data Quality Scorecard,data_quality_scorecard_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Data Engineering Governance,SK-DATA-STRATEGY-SCHEMA-CHANGE-IMPACT,data-strategy-schema-change-impact,Schema Change Impact,schema_change_impact_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Data Engineering Governance,SK-DATA-STRATEGY-LINEAGE-EVIDENCE-PACK,data-strategy-lineage-evidence-pack,Lineage Evidence Pack,lineage_evidence_pack_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Data Operations,SK-DATA-STRATEGY-MASTER-DATA-REMEDIATION,data-strategy-master-data-remediation,Master Data Remediation,master_data_remediation_packet.v1,A1,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Data Access Governance,SK-DATA-STRATEGY-DATA-ACCESS-REQUEST-PRECHECK,data-strategy-data-access-request-precheck,Data Access Request Precheck,data_access_request_precheck_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Data Product Management,SK-DATA-STRATEGY-DATA-PRODUCT-ASSESSMENT,data-strategy-data-product-assessment,Data Product Assessment,data_product_assessment_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Analytics and Decision Support,SK-DATA-STRATEGY-DASHBOARD-QUALITY-REVIEW,data-strategy-dashboard-quality-review,Dashboard Quality Review,dashboard_quality_review_packet.v1,A0,P1
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Analytics and Decision Support,SK-DATA-STRATEGY-METRIC-DEFINITION-GOVERNANCE,data-strategy-metric-definition-governance,Metric Definition Governance,metric_definition_governance_packet.v1,A1,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Analytics and Decision Support,SK-DATA-STRATEGY-ANALYTICS-INSIGHT-SYNTHESIS,data-strategy-analytics-insight-synthesis,Analytics Insight Synthesis,analytics_insight_synthesis_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",AI Governance,SK-DATA-STRATEGY-MODEL-INVENTORY-QUALITY,data-strategy-model-inventory-quality,Model Inventory Quality,model_inventory_quality_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",AI Governance,SK-DATA-STRATEGY-MODEL-RISK-ASSESSMENT-PREP,data-strategy-model-risk-assessment-prep,Model Risk Assessment Prep,model_risk_assessment_prep_packet.v1,A0,P1
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",AI Governance,SK-DATA-STRATEGY-AI-USE-CASE-QUALIFICATION,data-strategy-ai-use-case-qualification,Ai Use Case Qualification,ai_use_case_qualification_packet.v1,A1,P1
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",AI Governance,SK-DATA-STRATEGY-PROMPT-POLICY-REVIEW,data-strategy-prompt-policy-review,Prompt Policy Review,prompt_policy_review_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Knowledge Operations,SK-DATA-STRATEGY-KNOWLEDGE-REFRESH-ASSESSMENT,data-strategy-knowledge-refresh-assessment,Knowledge Refresh Assessment,knowledge_refresh_assessment_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Data Access Governance,SK-DATA-STRATEGY-DATA-RETENTION-IMPACT,data-strategy-data-retention-impact,Data Retention Impact,data_retention_impact_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Strategy and Portfolio Management,SK-DATA-STRATEGY-PORTFOLIO-ROADMAP-SYNTHESIS,data-strategy-portfolio-roadmap-synthesis,Portfolio Roadmap Synthesis,portfolio_roadmap_synthesis_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Strategy and Portfolio Management,SK-DATA-STRATEGY-BUSINESS-CASE-PREPARATION,data-strategy-business-case-preparation,Business Case Preparation,business_case_preparation_packet.v1,A0,P1
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Strategy Execution,SK-DATA-STRATEGY-OKR-PROGRESS-REVIEW,data-strategy-okr-progress-review,Okr Progress Review,okr_progress_review_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",PMO and Delivery Governance,SK-DATA-STRATEGY-PROGRAM-PLAN-READINESS,data-strategy-program-plan-readiness,Program Plan Readiness,program_plan_readiness_packet.v1,A0,P1
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",PMO and Delivery Governance,SK-DATA-STRATEGY-DEPENDENCY-RISK-ANALYSIS,data-strategy-dependency-risk-analysis,Dependency Risk Analysis,dependency_risk_analysis_packet.v1,A0,P1
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Strategy Execution,SK-DATA-STRATEGY-BENEFITS-REALIZATION-EVIDENCE,data-strategy-benefits-realization-evidence,Benefits Realization Evidence,benefits_realization_evidence_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Sustainability Operations,SK-DATA-STRATEGY-ESG-METRIC-EVIDENCE,data-strategy-esg-metric-evidence,Esg Metric Evidence,esg_metric_evidence_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Sustainability Operations,SK-DATA-STRATEGY-CARBON-DATA-QUALITY,data-strategy-carbon-data-quality,Carbon Data Quality,carbon_data_quality_packet.v1,A0,P0
data-strategy,"Data, Analytics, AI Governance, Product, Strategy, PMO, and Sustainability",Sustainability Operations,SK-DATA-STRATEGY-SUSTAINABILITY-INITIATIVE-PRIORITIZATION,data-strategy-sustainability-initiative-prioritization,Sustainability Initiative Prioritization,sustainability_initiative_prioritization_packet.v1,A0,P0
